Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,,
2013-02-04,18.858327865600586,18.904640197753906,19.189821243286133,18.885961532592773,19.120580673217773,122075862
2013-02-05,19.025291442871094,19.07201385498047,19.20576286315918,18.915849685668945,18.95719337463379,75108474
2013-02-06,19.135358810424805,19.182350158691406,19.25183868408203,18.89168930053711,18.905885696411133,83435569
2013-02-07,19.229272842407227,19.27649688720703,19.39754295349121,19.066036224365234,19.170644760131836,114033831
2013-02-08,19.513010025024414,19.560930252075195,19.59330940246582,19.416223526000977,19.430419921875,121256803
2013-02-11,19.439716339111328,19.487455368041992,19.501901626586914,19.271516799926758,19.387332916259766,87037018
2013-02-12,19.39698028564453,19.444616317749023,19.623945236206055,19.41149139404297,19.47076988220215,74638720
2013-02-13,19.450647354125977,19.498414993286133,19.56043243408203,19.426435470581055,19.430419921875,48107646
2013-02-14,19.573883056640625,19.621952056884766,19.644866943359375,19.371639251708984,19.42045783996582,69672173
2013-02-15,19.699848175048828,19.748228073120117,19.757444381713867,19.603271484375,19.61149024963379,109601278
2013-02-19,20.046695709228516,20.09592628479004,20.09966278076172,19.807756423950195,19.825439453125,117711564
2013-02-20,19.689165115356445,19.737518310546875,20.148727416992188,19.7208309173584,20.05731964111328,110982436
2013-02-21,19.76544189453125,19.813982009887695,20.06105613708496,19.706634521484375,19.87550163269043,140781714
2013-02-22,19.86929702758789,19.918092727661133,19.95644760131836,19.770893096923828,19.906883239746094,82463941
2013-02-25,19.64717674255371,19.69542694091797,20.134780883789062,19.688453674316406,19.98259925842285,92501423
2013-02-26,19.63127326965332,19.679485321044922,19.824443817138672,19.536771774291992,19.80078125,88430220
2013-02-27,19.871036529541016,19.919836044311523,20.043621063232422,19.703895568847656,19.795799255371094,81347773
2013-02-28,19.90631675720215,19.955202102661133,20.09941291809082,19.950969696044922,19.95271110534668,90971711
2013-03-01,20.030296325683594,20.079486846923828,20.103147506713867,19.829423904418945,19.870519638061523,87342157
2013-03-04,20.410682678222656,20.46080780029297,20.494182586669922,20.049848556518555,20.05731964111328,111440145
2013-03-05,20.835542678833008,20.88671112060547,20.925317764282227,20.645116806030273,20.645864486694336,162370331
2013-03-06,20.656158447265625,20.706886291503906,21.021207809448242,20.64287567138672,20.947235107421875,115350748
2013-03-07,20.68647003173828,20.737272262573242,20.8373966217041,20.66205406188965,20.773635864257812,82415761
2013-03-08,20.659637451171875,20.710372924804688,20.795055389404297,20.549226760864258,20.78459358215332,116912581
2013-03-11,20.741626739501953,20.792564392089844,20.914108276367188,20.70987319946289,20.71460723876953,64027093
2013-03-12,20.562490463256836,20.612987518310547,20.719587326049805,20.514854431152344,20.69019889831543,80633104
2013-03-13,20.50534439086914,20.555702209472656,20.689699172973633,20.480981826782227,20.620210647583008,65898080
2013-03-14,20.41167640686035,20.461803436279297,20.597545623779297,20.358442306518555,20.597545623779297,66295564
2013-03-15,20.231796264648438,20.28148078918457,20.430919647216797,20.257570266723633,20.38608741760254,124452737
2013-03-18,20.070049285888672,20.11933708190918,20.24312400817871,19.96192741394043,20.049848556518555,73807616
2013-03-19,20.15775489807129,20.207258224487305,20.404767990112305,20.085962295532227,20.20526695251465,84242583
2013-03-20,20.241981506347656,20.29169273376465,20.36142921447754,20.210247039794922,20.344493865966797,58771467
2013-03-21,20.156265258789062,20.205764770507812,20.34673500061035,20.170644760131836,20.206510543823242,59325536
2013-03-22,20.132659912109375,20.18210220336914,20.30489158630371,20.165414810180664,20.292438507080078,59751126
2013-03-25,20.11601448059082,20.165414810180664,20.40427017211914,20.095178604125977,20.234405517578125,68736680
2013-03-26,20.185083389282227,20.234655380249023,20.27400779724121,20.11933708190918,20.261554718017578,47854701
2013-03-27,19.942590713500977,19.991567611694336,20.09966278076172,19.95844078063965,20.091690063476562,86852328
2013-03-28,19.732149124145508,19.780607223510742,20.059064865112305,19.758441925048828,20.02469253540039,91855009
2013-04-01,19.906068801879883,19.954954147338867,19.981355667114258,19.75719451904297,19.8010311126709,72562968
2013-04-02,20.20048713684082,20.250097274780273,20.294681549072266,20.02494239807129,20.03839111328125,81966082
2013-04-03,20.030546188354492,20.079736709594727,20.278989791870117,19.942001342773438,20.260557174682617,69800653
2013-04-04,19.754013061523438,19.80252456665039,20.068527221679688,19.708627700805664,20.03116798400879,98270968
2013-04-05,19.455368041992188,19.50314712524414,19.601280212402344,19.3375186920166,19.578115463256836,137870844
2013-04-08,19.251632690429688,19.298912048339844,19.415973663330078,19.13826560974121,19.39604949951172,113708616
2013-04-09,19.32120132446289,19.36865234375,19.52058219909668,19.25557518005371,19.315101623535156,86615444
2013-04-10,19.632518768310547,19.68073272705078,19.734779357910156,19.327556610107422,19.499910354614258,79440651
2013-04-11,19.63773536682129,19.685962677001953,19.753459930419922,19.528303146362305,19.74798011779785,81452163
2013-04-12,19.629287719726562,19.677494049072266,19.728553771972656,19.500158309936523,19.725812911987305,65713390
2013-04-15,19.427541732788086,19.475252151489258,19.850595474243164,19.35296058654785,19.575376510620117,98491793
2013-04-16,19.711774826049805,19.760183334350586,19.825687408447266,19.524816513061523,19.59131622314453,69941178
2013-04-17,19.443195343017578,19.490943908691406,19.69717025756836,19.379859924316406,19.59530258178711,81785407
2013-04-18,19.029516220092773,19.076248168945312,19.57164192199707,18.960432052612305,19.56043243408203,133398142
2013-04-19,19.873271942138672,19.922077178955078,20.01099395751953,19.084964752197266,19.157194137573242,232998073
2013-04-22,19.879234313964844,19.928054809570312,20.023944854736328,19.302648544311523,19.94025993347168,115768308
2013-04-23,20.072782516479492,20.12207794189453,20.311368942260742,19.934280395507812,19.95022201538086,92035684
2013-04-24,20.210674285888672,20.26030921936035,20.373634338378906,20.124568939208984,20.127307891845703,73438237
2013-04-25,20.102596282958984,20.15196418762207,20.335527420043945,20.115352630615234,20.330047607421875,79986690
2013-04-26,19.91178321838379,19.960681915283203,20.118091583251953,19.840133666992188,20.114606857299805,99880980
2013-04-29,20.350059509277344,20.400035858154297,20.49069595336914,20.00003433227539,20.006261825561523,92376959
2013-04-30,20.48695945739746,20.53727149963379,20.61373519897461,20.365663528442383,20.398540496826172,92613843
2013-05-01,20.38409996032715,20.434158325195312,20.541006088256836,20.332788467407227,20.5046443939209,58418148
2013-05-02,20.612180709838867,20.66280174255371,20.785839080810547,20.39978790283203,20.425939559936523,81034603
2013-05-03,21.01244354248047,21.06404685974121,21.090946197509766,20.82195472717285,20.84586524963379,100880714
2013-05-06,21.405750274658203,21.45831871032715,21.465791702270508,21.127309799194336,21.127309799194336,85973045
2013-05-07,21.298416137695312,21.35072135925293,21.516101837158203,21.187334060668945,21.49468231201172,78653713
2013-05-08,21.705886840820312,21.759191513061523,21.765417098999023,21.243125915527344,21.344993591308594,99102072
2013-05-09,21.652467727661133,21.705642700195312,21.909378051757812,21.62469482421875,21.689701080322266,88353936
2013-05-10,21.86986541748047,21.923574447631836,21.93129539489746,21.722578048706055,21.801034927368164,76192522
2013-05-13,21.802783966064453,21.856327056884766,21.979366302490234,21.752965927124023,21.890199661254883,58157173
2013-05-14,22.040557861328125,22.094684600830078,22.13428497314453,21.846614837646484,21.855579376220703,63408784
2013-05-15,22.755863189697266,22.81174659729004,22.823949813842773,22.267038345336914,22.30389976501465,160033605
2013-05-16,22.457216262817383,22.512367248535156,22.91361427307129,22.466041564941406,22.889205932617188,128865215
2013-05-17,22.589147567749023,22.644622802734375,22.751970291137695,22.428930282592773,22.665544509887695,112098604
2013-05-20,22.572998046875,22.628433227539062,22.92905616760254,22.540512084960938,22.540512084960938,91248746
2013-05-21,22.534238815307617,22.58957862854004,22.706390380859375,22.35645294189453,22.61573028564453,79617311
2013-05-22,22.09819984436035,22.152467727661133,22.647859573364258,22.089204788208008,22.479740142822266,102807910
2013-05-23,21.933469772338867,21.987335205078125,22.165916442871094,21.768407821655273,21.84312629699707,91345105
2013-05-24,21.698183059692383,21.7514705657959,21.888456344604492,21.69393539428711,21.799789428710938,92216359
2013-05-28,21.895706176757812,21.949478149414062,22.220212936401367,21.92780876159668,22.005020141601562,90638467
2013-05-29,21.573707580566406,21.62668800354004,21.86778450012207,21.52656364440918,21.810997009277344,80837869
2013-05-30,21.634578704833984,21.68770980834961,21.89044952392578,21.579364776611328,21.66678810119629,85145956
2013-05-31,21.646007537841797,21.69916534423828,21.84312629699707,21.607011795043945,21.62195587158203,79071272
2013-06-03,21.55681037902832,21.609750747680664,21.767658233642578,21.295679092407227,21.743499755859375,99399181
2013-06-04,21.344881057739258,21.39729881286621,21.683475494384766,21.272016525268555,21.615230560302734,75024159
2013-06-05,21.359786987304688,21.412242889404297,21.655080795288086,21.34823226928711,21.482229232788086,84587872
2013-06-06,21.48252296447754,21.535280227661133,21.577373504638672,21.10140609741211,21.526811599731445,103550684
2013-06-07,21.85744285583496,21.911121368408203,21.9178466796875,21.552217483520508,21.679241180419922,107385002
2013-06-10,22.118074417114258,22.172391891479492,22.19182014465332,21.920087814331055,21.970149993896484,93862506
2013-06-11,21.859432220458984,21.913114547729492,22.092193603515625,21.90589141845703,22.016725540161133,70567517
2013-06-12,21.66489028930664,21.718095779418945,22.067285537719727,21.660062789916992,22.053836822509766,88522565
2013-06-13,21.789615631103516,21.84312629699707,21.909378051757812,21.556699752807617,21.643375396728516,83106340
2013-06-14,21.740917205810547,21.794309616088867,22.034908294677734,21.771644592285156,21.920337677001953,90136592
2013-06-17,22.019437789916992,22.07351303100586,22.1527156829834,21.87500762939453,21.89866828918457,86173794
2013-06-18,22.376468658447266,22.431421279907227,22.440885543823242,22.125816345214844,22.133289337158203,87000883
2013-06-19,22.377960205078125,22.43291664123535,22.68596649169922,22.35371208190918,22.450101852416992,117073180
2013-06-20,21.98192024230957,22.035903930664062,22.440885543823242,22.000288009643555,22.26629066467285,135385563
2013-06-21,21.887258529663086,21.941009521484375,22.163923263549805,21.745243072509766,22.125568389892578,159889066
2013-06-24,21.610477447509766,21.663549423217773,21.826190948486328,21.500659942626953,21.715604782104492,121128323
2013-06-25,21.521282196044922,21.574134826660156,21.909875869750977,21.53204345703125,21.84960174560547,102510801
2013-06-26,21.706382751464844,21.759689331054688,21.868032455444336,21.6829776763916,21.76218032836914,73530581
2013-06-27,21.79135513305664,21.84486961364746,22.034658432006836,21.834409713745117,21.887958526611328,77348840
2013-06-28,21.87334442138672,21.927061080932617,21.963674545288086,21.77313995361328,21.790822982788086,94324230
2013-07-01,22.059934616088867,22.114110946655273,22.218719482421875,22.04237937927246,22.078493118286133,69250599
2013-07-02,21.921546936035156,21.97538185119629,22.19182014465332,21.849851608276367,22.171894073486328,75943592
2013-07-03,22.023908615112305,22.07799530029297,22.146240234375,21.8804874420166,21.915355682373047,42036977
2013-07-05,22.19931983947754,22.25383758544922,22.301658630371094,22.10066032409668,22.16716194152832,68331166
2013-07-08,22.48752784729004,22.542753219604492,22.5721435546875,22.343252182006836,22.396303176879883,79075287
2013-07-09,22.491254806518555,22.546489715576172,22.7385196685791,22.36566734313965,22.689952850341797,79472771
2013-07-10,22.509891510009766,22.565170288085938,22.693439483642578,22.425443649291992,22.501907348632812,68592140
2013-07-11,22.86393928527832,22.920089721679688,22.93428611755371,22.628183364868164,22.739765167236328,103755449
2013-07-12,22.932514190673828,22.988832473754883,22.988832473754883,22.795557022094727,22.914112091064453,103113050
2013-07-15,22.974502563476562,23.03092384338379,23.113365173339844,22.82345199584961,23.021211624145508,78713937
2013-07-16,22.84828758239746,22.904399871826172,23.11261749267578,22.762182235717773,23.091697692871094,79617311
2013-07-17,22.821950912475586,22.87799835205078,23.084972381591797,22.821958541870117,22.93901824951172,60469809
2013-07-18,22.626415252685547,22.681982040405273,22.914112091064453,22.495431900024414,22.88895606994629,145924920
2013-07-19,22.27659034729004,22.331296920776367,22.48945426940918,21.80850601196289,22.08247947692871,295475379
2013-07-22,22.62691307067871,22.682479858398438,22.73154640197754,22.341259002685547,22.46579360961914,116563276
2013-07-23,22.45547866821289,22.5106258392334,22.739765167236328,22.405269622802734,22.682479858398438,82134711
2013-07-24,22.433116912841797,22.488208770751953,22.672517776489258,22.433414459228516,22.5968017578125,83451629
2013-07-25,22.055463790893555,22.109628677368164,22.337522506713867,22.069278717041016,22.263301849365234,120493954
2013-07-26,21.99707794189453,22.051097869873047,22.166664123535156,21.967660903930664,22.091943740844727,71374530
2013-07-29,21.920551300048828,21.974384307861328,22.286962509155273,21.940013885498047,22.039888381958008,75959652
2013-07-30,22.135465621948242,22.18982696533203,22.306638717651367,21.93951416015625,22.053836822509766,70487217
2013-07-31,22.056703567504883,22.110872268676758,22.329055786132812,22.07176971435547,22.241384506225586,87265872
2013-08-01,22.465913772583008,22.521085739135742,22.52930450439453,22.291446685791016,22.291446685791016,85856610
2013-08-02,22.524301528930664,22.57961654663086,22.5903263092041,22.436403274536133,22.501657485961914,68812965
2013-08-05,22.485292434692383,22.540512084960938,22.553464889526367,22.396053314208984,22.55022621154785,52584363
2013-08-06,22.275842666625977,22.330549240112305,22.65782356262207,22.309627532958984,22.532791137695312,60469809
2013-08-07,22.12875747680664,22.183101654052734,22.37737464904785,22.14424705505371,22.292442321777344,55374783
2013-08-08,22.17869758605957,22.233165740966797,22.312368392944336,22.049602508544922,22.30364990234375,59743096
2013-08-09,22.1227970123291,22.177125930786133,22.304397583007812,22.166912078857422,22.18086051940918,53146462
2013-08-12,22.001052856445312,22.055082321166992,22.092193603515625,21.958942413330078,22.089702606201172,55286453
2013-08-13,21.89521026611328,21.9489803314209,22.129552841186523,21.823200225830078,22.08795928955078,57004870
2013-08-14,21.61097526550293,21.664047241210938,21.923574447631836,21.598045349121094,21.877248764038086,83600184
2013-08-15,21.35879135131836,21.411245346069336,21.542253494262695,21.36989974975586,21.530298233032227,75048249
2013-08-16,21.29046630859375,21.34275245666504,21.480485916137695,21.33353614807129,21.45159339904785,67255147
2013-08-19,21.50761604309082,21.560436248779297,21.71859359741211,21.356201171875,21.3626766204834,72707508
2013-08-20,21.501903533935547,21.55470848083496,21.721332550048828,21.507883071899414,21.627683639526367,49504863
2013-08-21,21.599050521850586,21.6520938873291,21.840885162353516,21.581607818603516,21.684968948364258,70555472
2013-08-22,21.707874298095703,21.761184692382812,21.787086486816406,21.675006866455078,21.73602867126465,34926424
2013-08-23,21.620912551879883,21.674009323120117,21.868032455444336,21.662553787231445,21.863798141479492,43245489
2013-08-26,21.526002883911133,21.578866958618164,21.790822982788086,21.570398330688477,21.668779373168945,42257801
2013-08-27,21.122509002685547,21.17438316345215,21.512615203857422,21.118343353271484,21.410249710083008,69623993
2013-08-28,21.0827579498291,21.134532928466797,21.305391311645508,21.11510467529297,21.1768741607666,53395392
2013-08-29,21.253694534301758,21.305889129638672,21.42917823791504,21.135528564453125,21.147483825683594,59361671
2013-08-30,21.041763305664062,21.09343719482422,21.37089729309082,21.060062408447266,21.314109802246094,74743109
2013-09-03,21.37668228149414,21.42917823791504,21.57388687133789,21.269027709960938,21.279239654541016,82210996
2013-09-04,21.65619468688965,21.70937728881836,21.755952835083008,21.299415588378906,21.428430557250977,81954037
2013-09-05,21.853219985961914,21.90688705444336,21.914857864379883,21.708879470825195,21.755952835083008,51845604
2013-09-06,21.853717803955078,21.907386779785156,22.011993408203125,21.761930465698242,21.978618621826172,62698130
2013-09-09,22.064159393310547,22.118345260620117,22.160686492919922,21.978120803833008,22.0107479095459,49569103
2013-09-10,22.079565048217773,22.133787155151367,22.216726303100586,22.017473220825195,22.16741180419922,51697050
2013-09-11,22.266403198242188,22.32108497619629,22.340511322021484,22.069278717041016,22.13054847717285,64665477
2013-09-12,22.188634872436523,22.243127822875977,22.36367416381836,22.16716194152832,22.351221084594727,43984248
2013-09-13,22.089502334594727,22.143749237060547,22.30838394165039,22.038394927978516,22.278993606567383,53214717
2013-09-16,22.05695343017578,22.111122131347656,22.341259002685547,22.039142608642578,22.321334838867188,53660381
2013-09-17,22.015960693359375,22.070026397705078,22.126813888549805,21.942752838134766,22.102405548095703,50564822
2013-09-18,22.44355010986328,22.498668670654297,22.51485824584961,21.99431037902832,22.076004028320312,77678069
2013-09-19,22.321062088012695,22.375879287719727,22.565170288085938,22.301408767700195,22.565170288085938,64155573
2013-09-20,22.43833351135254,22.493438720703125,22.518844604492188,22.306888580322266,22.375879287719727,174463490
2013-09-23,22.025650024414062,22.079740524291992,22.455581665039062,22.047361373901367,22.32008934020996,71362485
2013-09-24,22.034095764160156,22.088207244873047,22.169403076171875,21.952716827392578,22.079740524291992,59694916
2013-09-25,21.79532814025879,21.848854064941406,22.080984115600586,21.808256149291992,22.080984115600586,66207234
2013-09-26,21.818683624267578,21.87226676940918,21.986339569091797,21.793312072753906,21.875505447387695,50584897
2013-09-27,21.774459838867188,21.82793426513672,21.856077194213867,21.70140838623047,21.788829803466797,50540732
2013-09-30,21.762531280517578,21.815977096557617,21.93876838684082,21.62668800354004,21.64586639404297,69154239
2013-10-01,22.038070678710938,22.092193603515625,22.10887908935547,21.919092178344727,21.924072265625,67644602
2013-10-02,22.06266975402832,22.116851806640625,22.150972366333008,21.863550186157227,21.985841751098633,60036190
2013-10-03,21.767004013061523,21.82046127319336,22.26902961730957,21.721084594726562,22.11709976196289,84997401
2013-10-04,21.674081802368164,21.727310180664062,21.8558292388916,21.668779373168945,21.793312072753906,54523605
2013-10-07,21.50985336303711,21.56267738342285,21.768157958984375,21.522079467773438,21.605268478393555,51937949
2013-10-08,21.2099666595459,21.262054443359375,21.568655014038086,21.211244583129883,21.552217483520508,78039419
2013-10-09,21.264379501342773,21.316600799560547,21.485715866088867,20.995803833007812,21.32706069946289,106449509
2013-10-10,21.57196807861328,21.62494468688965,21.639638900756836,21.424943923950195,21.51535415649414,90550137
2013-10-11,21.665138244628906,21.71834373474121,21.755455017089844,21.551719665527344,21.569900512695312,56567236
2013-10-14,21.767501831054688,21.820959091186523,21.824447631835938,21.5539608001709,21.58559226989746,49930453
2013-10-15,21.914091110229492,21.96790885925293,22.05807113647461,21.768407821655273,21.81224250793457,63914673
2013-10-16,22.312118530273438,22.366912841796875,22.374385833740234,22.01772117614746,22.064048767089844,80604999
2013-10-17,22.08254623413086,22.136775970458984,22.338769912719727,22.060562133789062,22.241384506225586,170902191
2013-10-18,25.12911605834961,25.190828323364258,25.29170036315918,24.259071350097656,24.32332992553711,464390148
2013-10-21,24.9276180267334,24.98883628845215,25.37986946105957,24.895435333251953,25.192073822021484,145675990
2013-10-22,25.019546508789062,25.080989837646484,25.230430603027344,24.801786422729492,25.031177520751953,88675135
2013-10-23,25.626028060913086,25.688961029052734,25.77215003967285,24.922334671020508,24.931549072265625,106927293
2013-10-24,25.480432510375977,25.54300880432129,25.91710662841797,25.524328231811523,25.70041847229004,83997668
2013-10-25,25.223281860351562,25.28522491455078,25.624452590942383,25.17414093017578,25.624452590942383,81524432
2013-10-28,25.218311309814453,25.280242919921875,25.490205764770508,25.230180740356445,25.28522491455078,46521724
2013-10-29,25.74603271484375,25.809261322021484,25.82669448852539,25.242883682250977,25.382360458374023,64440637
2013-10-30,25.60143280029297,25.664304733276367,25.840892791748047,25.554216384887695,25.838899612426758,53162522
2013-10-31,25.605405807495117,25.668289184570312,25.940767288208008,25.5036563873291,25.627193450927734,65845885
2013-11-01,25.517452239990234,25.58011817932129,25.80328369140625,25.531801223754883,25.69842529296875,51524405
2013-11-04,25.494346618652344,25.556955337524414,25.712871551513672,25.455337524414062,25.69120216369629,45722740
2013-11-05,25.380306243896484,25.44263458251953,25.69493865966797,25.340518951416016,25.413494110107422,47433127
2013-11-06,25.41086769104004,25.473270416259766,25.57912254333496,25.289459228515625,25.544254302978516,36652871
2013-11-07,25.043149948120117,25.104652404785156,25.502660751342773,25.09693145751953,25.469783782958984,67435822
2013-11-08,25.2439022064209,25.305896759033203,25.367416381835938,25.118349075317383,25.124576568603516,51825529
2013-11-11,25.108741760253906,25.1704044342041,25.303407669067383,25.105897903442383,25.143505096435547,44670812
2013-11-12,25.138309478759766,25.200044631958008,25.344003677368164,25.031177520751953,25.098424911499023,48906630
2013-11-13,25.65236473083496,25.715362548828125,25.72482681274414,25.06853675842285,25.074764251708984,63412799
2013-11-14,25.72093963623047,25.78410530090332,25.896682739257812,25.662559509277344,25.751476287841797,46842923
2013-11-15,25.679447174072266,25.742511749267578,25.85309600830078,25.661563873291016,25.77513885498047,51243355
2013-11-18,25.629507064819336,25.692447662353516,26.120594024658203,25.63491439819336,25.797056198120117,70651832
2013-11-19,25.47173500061035,25.534290313720703,25.77215003967285,25.480741500854492,25.696683883666992,45433661
2013-11-20,25.399932861328125,25.462310791015625,25.737529754638672,25.413742065429688,25.652597427368164,38692487
2013-11-21,25.69211769104004,25.755212783813477,25.860816955566406,25.554216384887695,25.57912254333496,43835693
2013-11-22,25.637954711914062,25.700916290283203,25.80751609802246,25.634416580200195,25.739023208618164,50356042
2013-11-25,25.986785888671875,26.05060577392578,26.231428146362305,25.778873443603516,25.83217430114746,64761837
2013-11-26,26.296859741210938,26.361440658569336,26.43840217590332,25.97613525390625,26.117107391357422,91794785
2013-11-27,26.413633346557617,26.47850227355957,26.600296020507812,26.401042938232422,26.451602935791016,45112461
2013-11-29,26.32617950439453,26.390830993652344,26.5659236907959,26.387344360351562,26.45484161376953,47890836
2013-12-02,26.199216842651367,26.26355743408203,26.559200286865234,26.1709041595459,26.48846435546875,55133884
2013-12-03,26.16890525817871,26.233171463012695,26.48672103881836,26.127567291259766,26.175636291503906,67295297
2013-12-04,26.291147232055664,26.355712890625,26.500171661376953,26.151975631713867,26.186098098754883,47842656
2013-12-05,26.270275115966797,26.33479118347168,26.392574310302734,26.17912483215332,26.3313045501709,45517975
2013-12-06,26.581592559814453,26.64687156677246,26.650108337402344,26.403034210205078,26.644878387451172,57366220
2013-12-09,26.787063598632812,26.852848052978516,26.956710815429688,26.600793838500977,26.674766540527344,59526286
2013-12-10,26.949058532714844,27.015239715576172,27.20577621459961,26.790830612182617,26.803285598754883,74433955
2013-12-11,26.765945434570312,26.83167839050293,27.18111801147461,26.77887535095215,27.083484649658203,68728650
2013-12-12,26.58382797241211,26.649112701416016,26.972400665283203,26.625202178955078,26.888465881347656,64099363
2013-12-13,26.355993270874023,26.420719146728516,26.806772232055664,26.34848976135254,26.784605026245117,86820208
2013-12-16,26.65886116027832,26.72433090209961,26.76692008972168,26.45110511779785,26.500669479370117,64320188
2013-12-17,26.581342697143555,26.646621704101562,26.91810417175293,26.609760284423828,26.720346450805664,61658247
2013-12-18,26.9512939453125,27.01748275756836,27.022462844848633,26.377132415771484,26.696186065673828,88743390
2013-12-19,26.987815856933594,27.054094314575195,27.197805404663086,26.87626075744629,26.918352127075195,66877738
2013-12-20,27.34559440612793,27.412750244140625,27.426448822021484,27.09842872619629,27.105899810791016,130953011
2013-12-23,27.705358505249023,27.77339744567871,27.79083251953125,27.524829864501953,27.592575073242188,69122119
2013-12-24,27.62436294555664,27.692203521728516,27.776884078979492,27.59905242919922,27.770160675048828,29478078
2013-12-26,27.763994216918945,27.832178115844727,27.870534896850586,27.613746643066406,27.74625015258789,53712576
2013-12-27,27.787349700927734,27.8555908203125,27.902414321899414,27.719600677490234,27.89544105529785,63023345
2013-12-30,27.565231323242188,27.632925033569336,27.907894134521484,27.621965408325195,27.90390968322754,49629328
2013-12-31,27.844743728637695,27.913124084472656,27.920347213745117,27.553224563598633,27.702165603637695,54519590
2014-01-02,27.656164169311523,27.724082946777344,27.839401245117188,27.603036880493164,27.782365798950195,73129082
2014-01-03,27.454418182373047,27.521841049194336,27.81897735595703,27.520097732543945,27.77090835571289,66917888
2014-01-06,27.760517120361328,27.828691482543945,27.867046356201172,27.557706832885742,27.721343994140625,71037271
2014-01-07,28.295690536499023,28.36517906188965,28.385852813720703,27.924333572387695,28.019973754882812,102486711
2014-01-08,28.354576110839844,28.424209594726562,28.575891494750977,28.226449966430664,28.543014526367188,90036218
2014-01-09,28.081520080566406,28.150484085083008,28.498680114746094,28.03392219543457,28.4792537689209,83692529
2014-01-10,28.08003044128418,28.148990631103516,28.37066078186035,27.951480865478516,28.37066078186035,86061375
2014-01-13,27.90114402770996,27.969663619995117,28.5656795501709,27.824954986572266,28.05658721923828,97118665
2014-01-14,28.55756378173828,28.627695083618164,28.66754722595215,28.096935272216797,28.34251594543457,99676216
2014-01-15,28.538183212280273,28.60826873779297,28.767173767089844,28.48797035217285,28.717111587524414,78300393
2014-01-16,28.72701072692871,28.79755973815918,28.840150833129883,28.59282684326172,28.620223999023438,67608467
2014-01-17,28.58563995361328,28.655841827392578,28.907398223876953,28.49818229675293,28.813251495361328,108457005
2014-01-21,28.912857055664062,28.983861923217773,28.9913330078125,28.675018310546875,28.91486930847168,79492846
2014-01-22,28.945653915405273,29.016738891601562,29.088220596313477,28.863313674926758,29.056339263916016,63091600
2014-01-23,28.82341194152832,28.894197463989258,28.953723907470703,28.751482009887695,28.891706466674805,78256228
2014-01-24,27.922260284423828,27.990833282470703,28.73105812072754,27.97016143798828,28.667795181274414,156283602
2014-01-27,27.360750198364258,27.427942276000977,28.057334899902344,26.955713272094727,28.047372817993164,174796734
2014-01-28,27.901885986328125,27.970409393310547,28.038654327392578,27.644880294799805,27.65434455871582,88739375
2014-01-29,27.502120971679688,27.56966209411621,27.939027786254883,27.382862091064453,27.873523712158203,95552818
2014-01-30,28.209476470947266,28.27875328063965,28.70465850830078,28.076013565063477,28.51810646057129,204419353
2014-01-31,29.34193992614746,29.413999557495117,29.5527286529541,28.670785903930664,29.174396514892578,223486554
2014-02-03,28.16077995300293,28.229936599731445,29.43267822265625,28.194570541381836,29.36991310119629,183449044
2014-02-04,28.278301239013672,28.347745895385742,28.767173767089844,28.319103240966797,28.3435115814209,112897588
2014-02-05,28.403520584106445,28.47327423095703,28.66181755065918,28.095191955566406,28.477758407592773,96139007
2014-02-06,28.819934844970703,28.890710830688477,28.895692825317383,28.581619262695312,28.670785903930664,78155853
2014-02-07,29.254234313964844,29.326078414916992,29.337535858154297,28.905654907226562,29.081743240356445,105843245
2014-02-10,29.142181396484375,29.2137508392334,29.449615478515625,29.116365432739258,29.185604095458984,78099643
2014-02-11,29.570768356323242,29.643388748168945,29.685482025146484,29.195817947387695,29.394073486328125,82339476
2014-02-12,29.48405647277832,29.55646514892578,29.638906478881836,29.424211502075195,29.613998413085938,69238554
2014-02-13,29.81226921081543,29.885482788085938,29.885482788085938,29.381370544433594,29.408519744873047,73731331
2014-02-14,29.884319305419922,29.95771026611328,29.997312545776367,29.70864486694336,29.77863121032715,87795852
2014-02-18,30.085073471069336,30.15895652770996,30.208520889282227,29.88797378540039,29.923091888427734,84672187
2014-02-19,29.872892379760742,29.94625473022461,30.117612838745117,29.825706481933594,30.019977569580078,84459392
2014-02-20,29.9168701171875,29.990339279174805,30.059579849243164,29.893451690673828,29.96617889404297,68287001
2014-02-21,29.908916473388672,29.98236846923828,30.133800506591797,29.958707809448242,30.08249282836914,74771214
2014-02-24,30.125572204589844,30.199554443359375,30.390090942382812,30.014995574951172,30.021472930908203,67223027
2014-02-25,30.311664581298828,30.386104583740234,30.498184204101562,30.147499084472656,30.284984588623047,57763704
2014-02-26,30.315889358520508,30.39034080505371,30.607276916503906,30.230688095092773,30.48573112487793,79585191
2014-02-27,30.292037963867188,30.36642837524414,30.4914608001709,30.311634063720703,30.346006393432617,50588912
2014-02-28,30.20358657836914,30.277761459350586,30.490463256835938,30.042892456054688,30.394573211669922,92890878
2014-03-03,29.881587982177734,29.954971313476562,30.083240509033203,29.69220542907715,30.05609130859375,84507572
2014-03-04,30.185199737548828,30.25933074951172,30.286479949951172,30.12458610534668,30.261571884155273,58928052
2014-03-05,30.268434524536133,30.3427677154541,30.462818145751953,30.172157287597656,30.2628173828125,49597208
